unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1665201600,2022-10-08 04:00:00,BTC/USDT,19510,19517,19454,19454,0.38661803,7521.26715562
1665198000,2022-10-08 03:00:00,BTC/USDT,19552,19552,19527,19544,0.56494407,11041.266904080001
1665194400,2022-10-08 02:00:00,BTC/USDT,19594,19598,19574,19574,0.15021985,2940.4033439
1665190800,2022-10-08 01:00:00,BTC/USDT,19576,19596,19552,19594,0.90900342,17811.01301148
1665187200,2022-10-08 00:00:00,BTC/USDT,19556,19609,19556,19572,0.08637417,1690.51525524
1665183600,2022-10-07 23:00:00,BTC/USDT,19574,19574,19574,19574,0.00000000,0.0
1665180000,2022-10-07 22:00:00,BTC/USDT,19574,19574,19574,19574,0.00000000,0.0
1665176400,2022-10-07 21:00:00,BTC/USDT,19566,19591,19566,19574,0.99216108,19420.56097992
1665172800,2022-10-07 20:00:00,BTC/USDT,19512,19537,19512,19537,0.00441832,86.32071784
1665169200,2022-10-07 19:00:00,BTC/USDT,19472,19472,19472,19472,0.00360000,70.0992
1665165600,2022-10-07 18:00:00,BTC/USDT,19444,19447,19400,19447,0.39169078,7617.21059866
1665162000,2022-10-07 17:00:00,BTC/USDT,19401,19449,19377,19447,0.01612907,313.66202429
1665158400,2022-10-07 16:00:00,BTC/USDT,19550,19582,19355,19413,2.24274303,43538.370441390005
1665154800,2022-10-07 15:00:00,BTC/USDT,19600,19611,19585,19585,0.06230384,1220.2207064
1665151200,2022-10-07 14:00:00,BTC/USDT,19612,19662,19612,19662,0.87925327,17287.87779474
1665147600,2022-10-07 13:00:00,BTC/USDT,19616,19699,19556,19573,0.07351808,1438.96937984
1665144000,2022-10-07 12:00:00,BTC/USDT,19998,20045,19483,19624,7.00545551,137475.05892824
1665140400,2022-10-07 11:00:00,BTC/USDT,20003,20009,19995,20009,1.50597980,30133.1498182
1665136800,2022-10-07 10:00:00,BTC/USDT,19961,19971,19957,19957,0.95645892,19088.050666439998
1665133200,2022-10-07 09:00:00,BTC/USDT,20000,20000,19970,19970,0.05600406,1118.4010782
1665129600,2022-10-07 08:00:00,BTC/USDT,19928,20007,19928,19979,1.05685620,21114.9300198
1665126000,2022-10-07 07:00:00,BTC/USDT,19947,19947,19947,19947,0.30073435,5998.74807945
1665122400,2022-10-07 06:00:00,BTC/USDT,19979,19979,19854,19862,0.07001132,1390.56483784
1665118800,2022-10-07 05:00:00,BTC/USDT,19927,19978,19927,19978,0.05703638,1139.47279964
1665115200,2022-10-07 04:00:00,BTC/USDT,19982,19982,19979,19979,0.01769184,353.46527136000003
1665111600,2022-10-07 03:00:00,BTC/USDT,20038,20038,20038,20038,0.00000000,0.0
1665108000,2022-10-07 02:00:00,BTC/USDT,20037,20038,20037,20038,0.00512992,102.79333695999999
1665104400,2022-10-07 01:00:00,BTC/USDT,19986,20018,19968,20018,0.01137531,227.71095558
1665100800,2022-10-07 00:00:00,BTC/USDT,19981,20035,19981,20014,0.01837483,367.75384762000004
1665097200,2022-10-06 23:00:00,BTC/USDT,19931,19931,19931,19931,0.01234370,246.02228470000003
1665093600,2022-10-06 22:00:00,BTC/USDT,19867,19938,19867,19903,1.68419498,33520.53268694
1665090000,2022-10-06 21:00:00,BTC/USDT,20045,20045,19917,19917,1.38421932,27569.49619644
1665086400,2022-10-06 20:00:00,BTC/USDT,20012,20060,20012,20038,0.03151415,631.4805376999999
1665082800,2022-10-06 19:00:00,BTC/USDT,20008,20043,20007,20023,0.81999983,16418.85659609
1665079200,2022-10-06 18:00:00,BTC/USDT,20101,20101,20020,20020,2.17862770,43616.126553999995
1665075600,2022-10-06 17:00:00,BTC/USDT,20038,20235,20024,20133,2.20266244,44346.20290452
1665072000,2022-10-06 16:00:00,BTC/USDT,20017,20106,19954,20078,4.62093234,92779.07952252001
1665068400,2022-10-06 15:00:00,BTC/USDT,20104,20108,20013,20051,2.68518259,53840.59611209
1665064800,2022-10-06 14:00:00,BTC/USDT,20103,20105,19893,20052,1.60710710,32225.711569199997
1665061200,2022-10-06 13:00:00,BTC/USDT,20129,20280,20047,20132,3.85981179,77705.73095628001
1665057600,2022-10-06 12:00:00,BTC/USDT,20242,20292,20192,20233,1.90667898,38577.83580234
1665054000,2022-10-06 11:00:00,BTC/USDT,20154,20245,20129,20245,0.12222963,2474.53885935
1665050400,2022-10-06 10:00:00,BTC/USDT,20117,20158,20113,20115,0.59397208,11947.7483892
1665046800,2022-10-06 09:00:00,BTC/USDT,20129,20154,20129,20141,0.03195517,643.6090789699999
1665043200,2022-10-06 08:00:00,BTC/USDT,20200,20200,20163,20163,0.00325835,65.69811105000001
1665039600,2022-10-06 07:00:00,BTC/USDT,20195,20226,20181,20195,0.24675090,4983.134425499999
1665036000,2022-10-06 06:00:00,BTC/USDT,20265,20265,20199,20199,0.68689951,13874.683202490001
1665032400,2022-10-06 05:00:00,BTC/USDT,20345,20345,20281,20281,0.98672811,20011.83279891
1665028800,2022-10-06 04:00:00,BTC/USDT,20359,20359,20359,20359,0.50000000,10179.5
1665025200,2022-10-06 03:00:00,BTC/USDT,20306,20373,20305,20373,1.07971666,21997.067514180002
1665021600,2022-10-06 02:00:00,BTC/USDT,20334,20334,20334,20334,0.29473860,5993.214692400001
1665018000,2022-10-06 01:00:00,BTC/USDT,20315,20400,20272,20400,0.86807279,17708.684916000002
1665014400,2022-10-06 00:00:00,BTC/USDT,20191,20369,20191,20264,2.10192049,42593.316809359996
1665010800,2022-10-05 23:00:00,BTC/USDT,20164,20165,20146,20157,0.01256511,253.27492227000002
1665007200,2022-10-05 22:00:00,BTC/USDT,20124,20124,20108,20108,0.49772232,10008.20041056
1665003600,2022-10-05 21:00:00,BTC/USDT,19985,20070,19985,20035,1.37926631,27633.60052085
1665000000,2022-10-05 20:00:00,BTC/USDT,20147,20147,19994,19994,1.92724523,38533.34112862
1664996400,2022-10-05 19:00:00,BTC/USDT,20182,20182,20182,20182,0.23370965,4716.7281563
1664992800,2022-10-05 18:00:00,BTC/USDT,20114,20182,20114,20182,0.20485137,4134.31034934
1664989200,2022-10-05 17:00:00,BTC/USDT,20215,20300,20202,20202,0.94102626,19010.61250452
1664985600,2022-10-05 16:00:00,BTC/USDT,19987,20263,19987,20263,3.26186198,66095.10930074
1664982000,2022-10-05 15:00:00,BTC/USDT,19908,19982,19908,19982,0.51118977,10214.59398414
1664978400,2022-10-05 14:00:00,BTC/USDT,19909,19913,19748,19896,2.27317400,45227.069904
1664974800,2022-10-05 13:00:00,BTC/USDT,20036,20039,19834,19880,0.28082847,5582.8699836
1664971200,2022-10-05 12:00:00,BTC/USDT,20013,20041,19983,20027,1.71428568,34331.99931336
1664967600,2022-10-05 11:00:00,BTC/USDT,20116,20116,19989,19989,0.71007368,14193.66278952
1664964000,2022-10-05 10:00:00,BTC/USDT,20114,20123,20097,20097,1.36083108,27348.622214760002
1664960400,2022-10-05 09:00:00,BTC/USDT,20119,20121,20080,20080,0.72735149,14605.2179192
1664956800,2022-10-05 08:00:00,BTC/USDT,20127,20147,20117,20147,0.82365372,16594.15149684
1664953200,2022-10-05 07:00:00,BTC/USDT,20234,20234,20226,20226,0.00760761,153.87151986
1664949600,2022-10-05 06:00:00,BTC/USDT,20177,20177,20177,20177,0.00000000,0.0
1664946000,2022-10-05 05:00:00,BTC/USDT,20169,20177,20169,20177,0.44723089,9023.77766753
1664942400,2022-10-05 04:00:00,BTC/USDT,20201,20201,20201,20201,0.15000000,3030.15
1664938800,2022-10-05 03:00:00,BTC/USDT,20183,20183,20183,20183,0.00128821,25.999942429999997
1664935200,2022-10-05 02:00:00,BTC/USDT,20229,20229,20228,20228,0.48691838,9849.38499064
1664931600,2022-10-05 01:00:00,BTC/USDT,20201,20229,20201,20212,1.62911209,32927.61356308
1664928000,2022-10-05 00:00:00,BTC/USDT,20157,20189,20157,20188,0.49809100,10055.461108
1664924400,2022-10-04 23:00:00,BTC/USDT,20302,20360,20277,20359,1.46271149,29779.34322491
1664920800,2022-10-04 22:00:00,BTC/USDT,20296,20314,20247,20299,2.37482244,48206.52070956
1664917200,2022-10-04 21:00:00,BTC/USDT,20350,20350,20272,20289,2.26127709,45879.05087901
1664913600,2022-10-04 20:00:00,BTC/USDT,20300,20457,20282,20364,1.44798378,29486.741695919998
1664910000,2022-10-04 19:00:00,BTC/USDT,20151,20233,20144,20224,4.94902335,100089.0482304
1664906400,2022-10-04 18:00:00,BTC/USDT,20063,20155,20063,20150,1.02362907,20626.1257605
1664902800,2022-10-04 17:00:00,BTC/USDT,20006,20018,19884,20009,0.86237465,17255.254371850002
1664899200,2022-10-04 16:00:00,BTC/USDT,20105,20105,19983,20000,20.61393674,412278.7348
1664895600,2022-10-04 15:00:00,BTC/USDT,20111,20111,20050,20100,0.42477326,8537.942525999999
1664892000,2022-10-04 14:00:00,BTC/USDT,20279,20279,20099,20108,1.40465285,28244.759507799998
1664888400,2022-10-04 13:00:00,BTC/USDT,20010,20120,19963,20093,2.65194623,53285.55559939
1664884800,2022-10-04 12:00:00,BTC/USDT,19950,19980,19923,19980,0.71030807,14191.9552386
1664881200,2022-10-04 11:00:00,BTC/USDT,19944,19944,19944,19944,0.00076460,15.2491824
1664877600,2022-10-04 10:00:00,BTC/USDT,19904,19968,19896,19968,1.11120094,22188.46036992
1664874000,2022-10-04 09:00:00,BTC/USDT,19928,19928,19827,19827,0.59612439,11819.35828053
1664870400,2022-10-04 08:00:00,BTC/USDT,19966,20100,19923,19923,0.67157031,13379.69528613
1664866800,2022-10-04 07:00:00,BTC/USDT,19849,19920,19849,19920,1.21306210,24164.197032
1664863200,2022-10-04 06:00:00,BTC/USDT,19614,19866,19606,19839,2.17677262,43184.99200818
1664859600,2022-10-04 05:00:00,BTC/USDT,19606,19655,19594,19617,3.98349882,78144.29635194
1664856000,2022-10-04 04:00:00,BTC/USDT,19601,19640,19601,19640,0.24405805,4793.300102
1664852400,2022-10-04 03:00:00,BTC/USDT,19585,19585,19584,19584,0.00887187,173.74670208
1664848800,2022-10-04 02:00:00,BTC/USDT,19516,19550,19515,19537,0.03279330,640.6827020999999
1664845200,2022-10-04 01:00:00,BTC/USDT,19563,19563,19551,19557,0.52891828,10344.05480196
1664841600,2022-10-04 00:00:00,BTC/USDT,19575,19575,19567,19568,0.31793434,6221.33916512
1664838000,2022-10-03 23:00:00,BTC/USDT,19555,19710,19555,19638,3.47220827,68187.22600626
1664834400,2022-10-03 22:00:00,BTC/USDT,19551,19587,19516,19526,1.49041907,29101.922760819998
1664830800,2022-10-03 21:00:00,BTC/USDT,19598,19598,19598,19598,0.00000000,0.0
1664827200,2022-10-03 20:00:00,BTC/USDT,19562,19598,19522,19598,0.48528354,9510.58681692
1664823600,2022-10-03 19:00:00,BTC/USDT,19546,19546,19477,19510,0.67073003,13085.942885299999
1664820000,2022-10-03 18:00:00,BTC/USDT,19600,19601,19600,19601,0.56498347,11074.240995470002
1664816400,2022-10-03 17:00:00,BTC/USDT,19450,19547,19445,19529,2.30776712,45068.38408648
1664812800,2022-10-03 16:00:00,BTC/USDT,19385,19398,19321,19397,1.84016847,35693.74781259
1664809200,2022-10-03 15:00:00,BTC/USDT,19423,19456,19391,19391,0.05470670,1060.8176197
1664805600,2022-10-03 14:00:00,BTC/USDT,19188,19470,19188,19411,4.86766661,94486.27656670999
1664802000,2022-10-03 13:00:00,BTC/USDT,19308,19323,19142,19199,0.52742562,10126.044478380001
1664798400,2022-10-03 12:00:00,BTC/USDT,19232,19232,19200,19226,0.08304042,1596.53511492
1664794800,2022-10-03 11:00:00,BTC/USDT,19244,19246,19189,19220,1.50686796,28962.002191199997
1664791200,2022-10-03 10:00:00,BTC/USDT,19179,19224,19179,19224,0.22690459,4362.01383816
1664787600,2022-10-03 09:00:00,BTC/USDT,19186,19186,19171,19172,0.02334727,447.61386044
1664784000,2022-10-03 08:00:00,BTC/USDT,19197,19209,19197,19202,0.62780312,12055.075510240002
1664780400,2022-10-03 07:00:00,BTC/USDT,19172,19222,19166,19197,0.14221637,2730.12765489
1664776800,2022-10-03 06:00:00,BTC/USDT,19251,19272,19189,19189,0.03116949,598.1113436100001
1664773200,2022-10-03 05:00:00,BTC/USDT,19282,19288,19266,19266,0.04139514,797.51876724
1664769600,2022-10-03 04:00:00,BTC/USDT,19171,19171,19171,19171,0.00000000,0.0
1664766000,2022-10-03 03:00:00,BTC/USDT,19171,19171,19171,19171,0.00000000,0.0
1664762400,2022-10-03 02:00:00,BTC/USDT,19167,19179,19167,19171,0.63227156,12121.27807676
1664758800,2022-10-03 01:00:00,BTC/USDT,19181,19188,19181,19188,1.01247868,19427.44091184
1664755200,2022-10-03 00:00:00,BTC/USDT,18942,18942,18942,18942,0.00000000,0.0
1664751600,2022-10-02 23:00:00,BTC/USDT,19038,19038,18941,18942,0.74658401,14141.794317419999
1664748000,2022-10-02 22:00:00,BTC/USDT,19170,19271,19137,19137,0.02008396,384.34674252
1664744400,2022-10-02 21:00:00,BTC/USDT,19136,19136,19132,19132,0.27063761,5177.838754519999
1664740800,2022-10-02 20:00:00,BTC/USDT,19261,19261,19243,19243,0.04337719,834.70726717
1664737200,2022-10-02 19:00:00,BTC/USDT,19275,19275,19275,19275,0.18000000,3469.5
1664733600,2022-10-02 18:00:00,BTC/USDT,19099,19099,19099,19099,0.00000000,0.0
1664730000,2022-10-02 17:00:00,BTC/USDT,19099,19099,19099,19099,0.00000000,0.0
1664726400,2022-10-02 16:00:00,BTC/USDT,19099,19099,19099,19099,0.00000000,0.0
1664722800,2022-10-02 15:00:00,BTC/USDT,19099,19099,19099,19099,0.00000000,0.0
1664719200,2022-10-02 14:00:00,BTC/USDT,19180,19180,19099,19099,0.14393999,2749.10986901
1664715600,2022-10-02 13:00:00,BTC/USDT,19168,19168,19168,19168,0.00000000,0.0
1664712000,2022-10-02 12:00:00,BTC/USDT,19168,19168,19168,19168,0.00228132,43.72834176
1664708400,2022-10-02 11:00:00,BTC/USDT,19128,19246,19128,19230,0.54412248,10463.4752904
1664704800,2022-10-02 10:00:00,BTC/USDT,19256,19259,19049,19110,0.40511241,7741.6981551
1664701200,2022-10-02 09:00:00,BTC/USDT,19281,19281,19244,19264,0.09410140,1812.7693696000001
1664697600,2022-10-02 08:00:00,BTC/USDT,19291,19296,19274,19274,0.18499291,3565.55334734
1664694000,2022-10-02 07:00:00,BTC/USDT,19284,19284,19284,19284,0.00000000,0.0
1664690400,2022-10-02 06:00:00,BTC/USDT,19284,19286,19284,19284,0.40785214,7865.02066776
1664686800,2022-10-02 05:00:00,BTC/USDT,19321,19321,19321,19321,0.00000000,0.0
1664683200,2022-10-02 04:00:00,BTC/USDT,19321,19321,19321,19321,0.00183371,35.42911091
1664679600,2022-10-02 03:00:00,BTC/USDT,19312,19312,19311,19311,0.00386917,74.71754187
1664676000,2022-10-02 02:00:00,BTC/USDT,19322,19324,19319,19324,0.00998264,192.90453535999998
1664672400,2022-10-02 01:00:00,BTC/USDT,19275,19304,19275,19304,0.00514692,99.35614368
1664668800,2022-10-02 00:00:00,BTC/USDT,19299,19309,19299,19308,0.02905409,560.97636972
1664665200,2022-10-01 23:00:00,BTC/USDT,19308,19308,19308,19308,0.00200239,38.66214612
1664661600,2022-10-01 22:00:00,BTC/USDT,19282,19334,19276,19328,4.82685292,93293.41323776
1664658000,2022-10-01 21:00:00,BTC/USDT,19292,19292,19292,19292,0.00066464,12.82223488
1664654400,2022-10-01 20:00:00,BTC/USDT,19256,19256,19212,19238,0.12618768,2427.5985878399997
1664650800,2022-10-01 19:00:00,BTC/USDT,19308,19308,19232,19276,0.98166987,18922.668414120002
1664647200,2022-10-01 18:00:00,BTC/USDT,19248,19295,19230,19295,0.04060479,783.46942305
1664643600,2022-10-01 17:00:00,BTC/USDT,19311,19312,19259,19282,0.57441119,11075.79656558
1664640000,2022-10-01 16:00:00,BTC/USDT,19342,19346,19261,19261,0.06077910,1170.6662451
1664636400,2022-10-01 15:00:00,BTC/USDT,19314,19351,19314,19328,0.34528592,6673.686261760001
1664632800,2022-10-01 14:00:00,BTC/USDT,19331,19340,19305,19329,0.17587904,3399.5659641599996
1664629200,2022-10-01 13:00:00,BTC/USDT,19380,19380,19343,19346,0.43924897,8497.710573620001
1664625600,2022-10-01 12:00:00,BTC/USDT,19271,19272,19271,19272,0.00392160,75.5770752
1664622000,2022-10-01 11:00:00,BTC/USDT,19272,19335,19173,19335,0.30418198,5881.358583300001
1664618400,2022-10-01 10:00:00,BTC/USDT,19331,19353,19301,19346,0.06641285,1284.8229961
1664614800,2022-10-01 09:00:00,BTC/USDT,19344,19357,19315,19315,0.01320990,255.1492185
1664611200,2022-10-01 08:00:00,BTC/USDT,19323,19338,19323,19332,0.01366982,264.26496024
1664607600,2022-10-01 07:00:00,BTC/USDT,19308,19340,19308,19313,2.76391388,53379.468764440004
1664604000,2022-10-01 06:00:00,BTC/USDT,19312,19312,19290,19290,0.01197292,230.95762679999999
1664600400,2022-10-01 05:00:00,BTC/USDT,19417,19417,19400,19400,0.00236904,45.959376000000006
1664596800,2022-10-01 04:00:00,BTC/USDT,19398,19399,19397,19397,0.26915278,5220.75647366
1664593200,2022-10-01 03:00:00,BTC/USDT,19403,19403,19382,19390,0.01763956,342.0310684
1664589600,2022-10-01 02:00:00,BTC/USDT,19414,19433,19408,19427,0.26843885,5214.96153895
1664586000,2022-10-01 01:00:00,BTC/USDT,19402,19423,19382,19421,1.09204490,21208.604002900003
1664582400,2022-10-01 00:00:00,BTC/USDT,19452,19452,19364,19364,0.91044098,17629.77913672
1664578800,2022-09-30 23:00:00,BTC/USDT,19375,19432,19375,19432,0.05500798,1068.91506736
1664575200,2022-09-30 22:00:00,BTC/USDT,19340,19392,19308,19382,1.24928808,24213.701566559997
1664571600,2022-09-30 21:00:00,BTC/USDT,19408,19408,19300,19397,0.16697593,3238.83211421
1664568000,2022-09-30 20:00:00,BTC/USDT,19495,19528,19370,19423,1.00246383,19470.85497009
1664564400,2022-09-30 19:00:00,BTC/USDT,19681,19726,19487,19497,0.13691778,2669.48595666
1664560800,2022-09-30 18:00:00,BTC/USDT,19675,19821,19645,19678,0.76181672,14991.02941616
1664557200,2022-09-30 17:00:00,BTC/USDT,19666,19803,19647,19647,0.69905451,13734.323957969998
1664553600,2022-09-30 16:00:00,BTC/USDT,19600,19768,19600,19768,1.10776516,21898.30168288
1664550000,2022-09-30 15:00:00,BTC/USDT,20073,20100,19728,19728,1.47429890,29084.9686992
1664546400,2022-09-30 14:00:00,BTC/USDT,19462,20024,19448,20024,3.23614403,64800.54805672001
1664542800,2022-09-30 13:00:00,BTC/USDT,19293,19475,19245,19475,0.40423732,7872.521807
1664539200,2022-09-30 12:00:00,BTC/USDT,19444,19467,19154,19292,7.03458685,135711.2495102
1664535600,2022-09-30 11:00:00,BTC/USDT,19464,19499,19418,19443,1.37342330,26703.4692219
1664532000,2022-09-30 10:00:00,BTC/USDT,19556,19558,19489,19533,1.33223132,26022.47437356
1664528400,2022-09-30 09:00:00,BTC/USDT,19579,19579,19579,19579,0.00151293,29.62165647
1664524800,2022-09-30 08:00:00,BTC/USDT,19570,19600,19536,19600,0.02780464,544.9709439999999
1664521200,2022-09-30 07:00:00,BTC/USDT,19445,19625,19444,19565,1.56294088,30578.938317199998
1664517600,2022-09-30 06:00:00,BTC/USDT,19483,19491,19406,19449,0.07859293,1528.5538955700001
1664514000,2022-09-30 05:00:00,BTC/USDT,19450,19497,19445,19445,0.04871426,947.2487857000001
1664510400,2022-09-30 04:00:00,BTC/USDT,19403,19433,19403,19433,0.01289334,250.55627622
1664506800,2022-09-30 03:00:00,BTC/USDT,19357,19392,19331,19336,0.49640067,9598.40335512
1664503200,2022-09-30 02:00:00,BTC/USDT,19505,19505,19356,19404,0.15382068,2984.73647472
1664499600,2022-09-30 01:00:00,BTC/USDT,19529,19529,19445,19494,0.32650694,6364.92628836
1664496000,2022-09-30 00:00:00,BTC/USDT,19610,19682,19451,19560,0.27506914,5380.3523784
1664492400,2022-09-29 23:00:00,BTC/USDT,19488,19603,19455,19603,0.14068656,2757.8786356799997
1664488800,2022-09-29 22:00:00,BTC/USDT,19446,19535,19430,19430,0.08758686,1701.8126898
1664485200,2022-09-29 21:00:00,BTC/USDT,19498,19498,19430,19430,0.01004180,195.112174
1664481600,2022-09-29 20:00:00,BTC/USDT,19411,19532,19411,19532,0.04315332,842.87064624
1664478000,2022-09-29 19:00:00,BTC/USDT,19337,19476,19337,19415,0.57448783,11153.68121945
1664474400,2022-09-29 18:00:00,BTC/USDT,19214,19397,19140,19301,1.13380817,21883.63148917
1664470800,2022-09-29 17:00:00,BTC/USDT,19455,19493,19328,19340,0.24644025,4766.154435
1664467200,2022-09-29 16:00:00,BTC/USDT,19245,19636,19245,19481,0.74289289,14472.296390090001
1664463600,2022-09-29 15:00:00,BTC/USDT,19212,19322,19212,19322,1.24052697,23969.462114339996
1664460000,2022-09-29 14:00:00,BTC/USDT,18965,19187,18880,19187,0.42713997,8195.534604389999
1664456400,2022-09-29 13:00:00,BTC/USDT,19100,19100,19000,19026,0.72063279,13710.75946254
1664452800,2022-09-29 12:00:00,BTC/USDT,19468,19468,19194,19194,0.88850995,17054.0599803
1664449200,2022-09-29 11:00:00,BTC/USDT,19386,19501,19386,19501,0.02316726,451.78473726
1664445600,2022-09-29 10:00:00,BTC/USDT,19420,19438,19420,19438,0.05836877,1134.57215126
1664442000,2022-09-29 09:00:00,BTC/USDT,19379,19430,19379,19430,0.74498894,14475.1351042
1664438400,2022-09-29 08:00:00,BTC/USDT,19344,19344,19344,19344,0.00000000,0.0
1664434800,2022-09-29 07:00:00,BTC/USDT,19398,19398,19311,19344,0.14074415,2722.5548376
1664431200,2022-09-29 06:00:00,BTC/USDT,19346,19408,19314,19406,5.04961184,97992.76736704
1664427600,2022-09-29 05:00:00,BTC/USDT,19585,19588,19564,19571,0.62010141,12136.00469511
1664424000,2022-09-29 04:00:00,BTC/USDT,19526,19580,19518,19580,0.15989782,3130.7993155999998
1664420400,2022-09-29 03:00:00,BTC/USDT,19419,19501,19406,19501,7.53190038,146879.58931038
1664416800,2022-09-29 02:00:00,BTC/USDT,19494,19508,19297,19434,0.68758044,13362.43827096
1664413200,2022-09-29 01:00:00,BTC/USDT,19450,19598,19440,19548,0.62475183,12212.64877284
1664409600,2022-09-29 00:00:00,BTC/USDT,19411,19512,19411,19413,0.61355686,11910.97932318
1664406000,2022-09-28 23:00:00,BTC/USDT,19486,19545,19391,19407,0.74967593,14548.96077351
1664402400,2022-09-28 22:00:00,BTC/USDT,19616,19657,19475,19495,1.53767177,29976.91115615
1664398800,2022-09-28 21:00:00,BTC/USDT,19541,19768,19541,19618,0.36740450,7207.741481
1664395200,2022-09-28 20:00:00,BTC/USDT,19504,19604,19504,19561,0.81620251,15965.73729811
1664391600,2022-09-28 19:00:00,BTC/USDT,19591,19646,19476,19545,1.10054214,21510.0961263
1664388000,2022-09-28 18:00:00,BTC/USDT,19347,19607,19305,19499,1.17415277,22894.80486223
1664384400,2022-09-28 17:00:00,BTC/USDT,19502,19570,19323,19367,0.68578479,13281.594027930001
1664380800,2022-09-28 16:00:00,BTC/USDT,19500,19621,19490,19517,3.13252705,61137.53043485001
1664377200,2022-09-28 15:00:00,BTC/USDT,19400,19493,19371,19424,0.76534663,14866.092941120001
1664373600,2022-09-28 14:00:00,BTC/USDT,19158,19411,19082,19386,2.55738757,49577.51543202
1664370000,2022-09-28 13:00:00,BTC/USDT,19067,19144,19067,19067,2.00959088,38316.869308960006
1664366400,2022-09-28 12:00:00,BTC/USDT,18984,19098,18954,19063,0.74130540,14131.5048402
1664362800,2022-09-28 11:00:00,BTC/USDT,19006,19006,18875,18927,0.11494324,2175.53070348
1664359200,2022-09-28 10:00:00,BTC/USDT,18758,19130,18758,19127,1.41398253,27045.24385131
1664355600,2022-09-28 09:00:00,BTC/USDT,18715,18715,18715,18715,1.06797018,19987.0619187
1664352000,2022-09-28 08:00:00,BTC/USDT,18740,18760,18707,18734,0.11770201,2205.02945534
1664348400,2022-09-28 07:00:00,BTC/USDT,18752,18788,18628,18788,1.19742940,22497.3035672
1664344800,2022-09-28 06:00:00,BTC/USDT,18804,18804,18750,18750,0.02314321,433.93518750000004
1664341200,2022-09-28 05:00:00,BTC/USDT,18689,18821,18675,18821,0.01851175,348.40964675000004
1664337600,2022-09-28 04:00:00,BTC/USDT,18753,18797,18753,18763,0.02815540,528.2797702
1664334000,2022-09-28 03:00:00,BTC/USDT,18673,18751,18667,18751,0.33185201,6222.557039509999
1664330400,2022-09-28 02:00:00,BTC/USDT,18924,18924,18495,18603,2.79143261,51929.02084383
1664326800,2022-09-28 01:00:00,BTC/USDT,19086,19133,18935,18971,3.77403268,71597.17397228
1664323200,2022-09-28 00:00:00,BTC/USDT,19098,19224,19098,19148,0.54728373,10479.38886204
1664319600,2022-09-27 23:00:00,BTC/USDT,19098,19154,19098,19153,0.51711341,9904.27314173
1664316000,2022-09-27 22:00:00,BTC/USDT,19011,19065,18962,19035,0.04128003,785.76537105
1664312400,2022-09-27 21:00:00,BTC/USDT,19037,19050,18952,18993,4.89686525,93006.16169325
1664308800,2022-09-27 20:00:00,BTC/USDT,19055,19083,18969,19054,3.56249113,67879.70599102
1664305200,2022-09-27 19:00:00,BTC/USDT,19131,19138,19086,19086,6.14480396,117279.72838056
1664301600,2022-09-27 18:00:00,BTC/USDT,18921,19160,18830,19122,12.30040454,235208.33561388002
1664298000,2022-09-27 17:00:00,BTC/USDT,19020,19040,18896,18910,1.08009630,20424.621033
1664294400,2022-09-27 16:00:00,BTC/USDT,19934,19934,19000,19000,2.27745218,43271.591420000004
1664290800,2022-09-27 15:00:00,BTC/USDT,20203,20203,19957,19957,0.70413057,14052.33378549
1664287200,2022-09-27 14:00:00,BTC/USDT,20155,20191,20155,20173,0.55862475,11269.13708175
1664283600,2022-09-27 13:00:00,BTC/USDT,20266,20266,20134,20177,0.36348912,7334.11997424
1664280000,2022-09-27 12:00:00,BTC/USDT,20340,20351,20283,20295,1.00347085,20365.44090075
1664276400,2022-09-27 11:00:00,BTC/USDT,20214,20289,20211,20288,1.28900284,26151.28961792
1664272800,2022-09-27 10:00:00,BTC/USDT,20215,20260,20205,20248,0.13215757,2675.9264773600003
1664269200,2022-09-27 09:00:00,BTC/USDT,20112,20188,20112,20188,0.05652637,1141.1543575599999
1664265600,2022-09-27 08:00:00,BTC/USDT,20193,20195,20161,20161,0.36503078,7359.38555558
1664262000,2022-09-27 07:00:00,BTC/USDT,20222,20261,20205,20205,0.03079964,622.3067262
1664258400,2022-09-27 06:00:00,BTC/USDT,20194,20302,20154,20273,0.58219362,11802.811258259999
1664254800,2022-09-27 05:00:00,BTC/USDT,19959,20145,19959,20145,0.52859467,10648.539627150001
1664251200,2022-09-27 04:00:00,BTC/USDT,20041,20079,20039,20058,2.58592814,51868.54663212
1664247600,2022-09-27 03:00:00,BTC/USDT,20027,20254,20027,20254,10.87190216,220199.50634864
1664244000,2022-09-27 02:00:00,BTC/USDT,19772,20056,19717,20056,0.81193286,16284.12544016
1664240400,2022-09-27 01:00:00,BTC/USDT,19400,19850,19400,19850,1.21146176,24047.515936
1664236800,2022-09-27 00:00:00,BTC/USDT,19236,19236,19236,19236,0.00000000,0.0
1664233200,2022-09-26 23:00:00,BTC/USDT,19191,19236,19191,19236,0.56000000,10772.160000000002
1664229600,2022-09-26 22:00:00,BTC/USDT,19099,19182,19099,19145,0.01220075,233.58335875
1664226000,2022-09-26 21:00:00,BTC/USDT,19116,19129,19092,19104,0.02482308,474.22012032000004
1664222400,2022-09-26 20:00:00,BTC/USDT,19168,19168,19107,19122,0.32904463,6291.99141486
1664218800,2022-09-26 19:00:00,BTC/USDT,19201,19212,19143,19186,0.16391969,3144.9631723400003
